2610,1420.916845
2611,1418.867120
2612,1416.817396
2613,1414.767671
2614,1412.717946
2615,1410.668221
2616,1408.618496
2617,1406.568772
2618,1404.519047
2619,1402.469322
2620,1400.419597
2621,1398.369872
2622,1396.320148
2623,1394.270423
2624,1392.220698
2625,1390.170973
2626,1388.121248
2627,1386.071524
2628,1384.021799
2629,1381.972074
2630,1379.922349
2631,1377.872624
2632,1375.822900
2633,1373.773175
2634,1371.723450
2635,1369.673725
2636,1367.624000
2637,1365.574276
2638,1363.524551
2639,1361.474826
2640,1359.425101
2641,1357.375377
2642,1355.325652
2643,1353.275927
2644,1351.226202
2645,1349.176477
2646,1347.126753
2647,1345.077028
2648,1343.027303
2649,1340.977578
2650,1338.927854
2651,1336.878129
2652,1334.828404
2653,1332.778679
2654,1330.728954
2655,1328.679230
2656,1326.629505
2657,1324.579780
2658,1322.530055
2659,1320.480331
2660,1318.430606
2661,1316.380881
2662,1314.331156
2663,1312.281432
2664,1310.231707
2665,1308.181982
2666,1306.132257
2667,1304.082533
2668,1302.032808
2669,1299.983083
2670,1297.933358
2671,1295.883634
2672,1293.833909
2673,1291.784184
2674,1289.734459
2675,1287.684735
2676,1285.635010
2677,1283.585285
2678,1281.535560
2679,1279.485836
2680,1277.436111
2681,1275.386386
2682,1273.336661
2683,1271.286937
2684,1269.237212
2685,1267.187487
2686,1265.137762
2687,1263.088038
2688,1261.038313
2689,1258.988588
2690,1256.938863
2691,1254.889139
2692,1252.839414
2693,1250.789689
2694,1248.739964
2695,1246.690240
2696,1244.640515
2697,1242.590790
2698,1240.541065
2699,1238.491341
2700,1236.441616
2701,1234.391891
2702,1232.342167
2703,1230.292442
2704,1228.242717
2705,1226.192992
2706,1224.143268
2707,1222.093543
2708,1220.043818
2709,1217.994093
2710,1215.944369
2711,1213.894644
2712,1211.844919
2713,1209.795195
2714,1207.745470
2715,1205.695745
2716,1203.646020
2717,1201.596296
2718,1199.546571
2719,1197.496846
2720,1195.447122
2721,1193.397397
2722,1191.347672
2723,1189.297947
2724,1187.248223
2725,1185.198498
2726,1183.148773
2727,1181.099049
2728,1179.049324
2729,1176.999599
2730,1174.949875
2731,1172.900150
2732,1170.850425
2733,1168.800700
2734,1166.750976
2735,1164.701251
2736,1162.651526
2737,1160.601802
2738,1158.552077
2739,1156.502352
2740,1154.452628
2741,1152.402903
2742,1150.353178
2743,1148.303453
2744,1146.253729
2745,1144.204004
2746,1142.154279
2747,1140.104555
2748,1138.054830
2749,1136.005105
2850,978.261148
2851,978.170721
2852,978.080294
2853,977.989867
2854,977.899440
2855,977.809013
2856,977.718586
2857,977.628159
2858,977.537732
2859,977.447305
2860,977.356878
2861,977.266451
2862,977.176024
2863,977.085598
2864,976.995171
2865,976.904744
2866,976.814317
2867,976.723890
2868,976.633463
2869,976.543036
2870,976.452609
2871,976.362182
2872,976.271755
2873,976.181329
2874,976.090902
2875,976.000475
2876,975.910048
2877,975.819621
2878,975.729194
2879,975.638767
3480,60.000000

